Unnamed: 0,week_label,state,district,disease,cases,deaths,day,mon,year,latitude,longitude,rainfall_mm,leaf_area_index,Temp,temp_celsius,date,population,area_sq_km,density_per_sqkm,cases_per_100k,season,quarter,cases_4wk_avg
4587,51st week,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,14,0.0,16,12,2015,12.22721295,79.07015555,0.08547666771,8.0,299.336,26.19,2015-12-16,2464875.0,6191.0,398.14,0.568,Winter,4,17.25
1988,7th week,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,55,0.0,16,2,2017,12.22721295,79.07015555,0.01086650283,9.0,305.96,32.81,2017-02-16,2464875.0,6191.0,398.14,2.2314,Winter,1,25.75
2357,33rd week,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,46,0.0,18,8,2017,12.22721295,79.07015555,0.3997835747,8.0,301.88,28.73,2017-08-18,2464875.0,6191.0,398.14,1.8662,Monsoon,3,34.0
1353,49th week,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,16,0.0,1,12,2019,12.22721295,79.07015555,0.4837179754,12.0,299.49333340000004,26.34,2019-12-01,2464875.0,6191.0,398.14,0.6491,Winter,4,32.75
583,7th week,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,31,0.0,13,2,2020,12.22721295,79.07015555,0.02488543113,10.0,302.396,29.25,2020-02-13,2464875.0,6191.0,398.14,1.2577,Winter,1,37.0
8479,39th week,Tamil Nadu,Tiruvannamalai,Chikungunya,25,0.0,15,9,2010,12.22721295,79.07015555,0.5170620122,9.0,310.88,37.73,2010-09-15,2464875.0,6191.0,398.14,1.0143,Monsoon,3,25.0
8558,43rd week,Tamil Nadu,Tiruvannamalai,Chikungunya,19,0.0,14,10,2010,12.22721295,79.07015555,0.1838960268,12.0,303.4066666,30.26,2010-10-14,2464875.0,6191.0,398.14,0.7708,Post-Monsoon,4,22.0
7958,50th week,Tamil Nadu,Tiruvannamalai,Chikungunya,9,0.0,18,12,2011,12.22721295,79.07015555,0.04806343502,8.0,300.7,27.55,2011-12-18,2464875.0,6191.0,398.14,0.3651,Winter,4,17.67
5768,32nd week,Tamil Nadu,Tiruvannamalai,Chikungunya,13,0.0,5,8,2013,12.22721295,79.07015555,0.06108949063,8.0,311.08,37.93,2013-08-05,2464875.0,6191.0,398.14,0.5274,Monsoon,3,16.5
5991,40th week,Tamil Nadu,Tiruvannamalai,Chikungunya,15,0.0,30,9,2013,12.22721295,79.07015555,0.008465507017,8.0,304.48,31.33,2013-09-30,2464875.0,6191.0,398.14,0.6086,Monsoon,3,14.0
6039,42nd week,Tamil Nadu,Tiruvannamalai,Chikungunya,13,0.0,16,10,2013,12.22721295,79.07015555,0.1621631192,8.0,302.37333340000004,29.22,2013-10-16,2464875.0,6191.0,398.14,0.5274,Post-Monsoon,4,12.5
5206,46th week,Tamil Nadu,Tiruvannamalai,Chikungunya,16,0.0,8,11,2014,12.22721295,79.07015555,0.1103597661,8.0,297.916,24.77,2014-11-08,2464875.0,6191.0,398.14,0.6491,Post-Monsoon,4,14.25
7796,41st week,Tamil Nadu,Tiruvannamalai,Cholera,12,0.0,15,10,2011,12.22721295,79.07015555,0.6497342933,8.0,306.41,33.26,2011-10-15,2464875.0,6191.0,398.14,0.4868,Post-Monsoon,4,12.0
7942,49th week,Tamil Nadu,Tiruvannamalai,Cholera,10,0.0,11,12,2011,12.22721295,79.07015555,0.05388412632,8.0,301.87,28.72,2011-12-11,2464875.0,6191.0,398.14,0.4057,Winter,4,11.0
8323,30th week,Tamil Nadu,Tiruvannamalai,Dengue,9,0.0,24,7,2010,12.22721295,79.07015555,0.3318388059,8.0,303.1,29.95,2010-07-24,2464875.0,6191.0,398.14,0.3651,Monsoon,3,9.0
8361,32nd week,Tamil Nadu,Tiruvannamalai,Dengue,20,0.0,28,7,2010,12.22721295,79.07015555,0.01032483905,8.0,306.62,33.47,2010-07-28,2464875.0,6191.0,398.14,0.8114,Monsoon,3,14.5
6913,41st week,Tamil Nadu,Tiruvannamalai,Dengue,35,0.0,10,10,2012,12.22721295,79.07015555,0.5108825033,15.0,307.01,33.86,2012-10-10,2464875.0,6191.0,398.14,1.42,Post-Monsoon,4,21.33
5034,36th week,Tamil Nadu,Tiruvannamalai,Dengue,13,0.0,6,9,2014,12.22721295,79.07015555,0.3490585958,8.0,311.05,37.9,2014-09-06,2464875.0,6191.0,398.14,0.5274,Monsoon,3,19.25
4049,27th week,Tamil Nadu,Tiruvannamalai,Dengue,8,0.0,1,7,2015,12.22721295,79.07015555,0.04923516381,11.0,308.36,35.21,2015-07-01,2464875.0,6191.0,398.14,0.3246,Monsoon,3,19.0
4075,28th week,Tamil Nadu,Tiruvannamalai,Dengue,118,0.0,7,7,2015,12.22721295,79.07015555,0.04927887127,10.0,309.54,36.39,2015-07-07,2464875.0,6191.0,398.14,4.7873,Monsoon,3,43.5
4258,35th week,Tamil Nadu,Tiruvannamalai,Dengue,12,0.0,25,8,2015,12.22721295,79.07015555,0.2000845659,15.0,306.82,33.67,2015-08-25,2464875.0,6191.0,398.14,0.4868,Monsoon,3,37.75
4558,49th week,Tamil Nadu,Tiruvannamalai,Dengue,14,0.0,1,12,2015,12.22721295,79.07015555,0.2661851655,12.0,300.985,27.84,2015-12-01,2464875.0,6191.0,398.14,0.568,Winter,4,38.0
1954,1st week,Tamil Nadu,Tiruvannamalai,Dengue,21,0.0,7,1,2017,12.22721295,79.07015555,0.001709245432,8.0,305.58,32.43,2017-01-07,2464875.0,6191.0,398.14,0.852,Winter,1,41.25
2019,12th week,Tamil Nadu,Tiruvannamalai,Dengue,35,0.0,24,3,2017,12.22721295,79.07015555,0.04302942016,7.0,311.49333340000004,38.34,2017-03-24,2464875.0,6191.0,398.14,1.42,Summer,1,20.5
2162,24th week,Tamil Nadu,Tiruvannamalai,Dengue,13,0.0,13,6,2017,12.22721295,79.07015555,0.07761097603,7.0,,35.39,2017-06-13,2464875.0,6191.0,398.14,0.5274,Monsoon,2,20.75
2179,25th week,Tamil Nadu,Tiruvannamalai,Dengue,26,0.0,21,6,2017,12.22721295,79.07015555,0.2974605853,8.0,313.32,40.17,2017-06-21,2464875.0,6191.0,398.14,1.0548,Monsoon,2,23.75
1162,39th week,Tamil Nadu,Tiruvannamalai,Dengue,22,0.0,21,9,2019,12.22721295,79.07015555,0.4951226494,8.0,305.37,32.22,2019-09-21,2464875.0,6191.0,398.14,0.8925,Monsoon,3,24.0
5848,35th week,Tamil Nadu,Tiruvarur,Acute Diarrhoeal Disease,19,0.0,28,8,2013,10.7760127,79.6199369,0.0555670842,8.0,307.1733334,34.02,2013-08-28,2251744.0,,453.49,0.8438,Monsoon,3,19.0
4286,36th week,Tamil Nadu,Tiruvarur,Acute Diarrhoeal Disease,25,0.0,30,8,2015,10.7760127,79.6199369,0.002387303385,11.0,308.98400000000004,35.83,2015-08-30,2251744.0,,453.49,1.1103,Monsoon,3,22.0
4602,53rd week,Tamil Nadu,Tiruvarur,Acute Diarrhoeal Disease,35,1.0,2,1,2016,10.7760127,79.6199369,0.03216665551,17.0,300.108,26.96,2016-01-02,2251744.0,,453.49,1.5544,Winter,1,26.33
1506,18th week,Tamil Nadu,Tiruvarur,Acute Diarrhoeal Disease,57,0.0,2,5,2018,10.7760127,79.6199369,0.01896917175,9.0,310.61333340000004,37.46,2018-05-02,2251744.0,,453.49,2.5314,Summer,2,34.0
1700,30th week,Tamil Nadu,Tiruvarur,Acute Diarrhoeal Disease,270,0.0,28,7,2018,10.7760127,79.6199369,0.09072206866,8.0,309.34000000000003,36.19,2018-07-28,2251744.0,,453.49,11.9907,Monsoon,3,96.75
775,11th week,Tamil Nadu,Tiruvarur,Acute Diarrhoeal Disease,263,0.0,11,3,2019,10.7760127,79.6199369,0.01496587186,8.0,309.768,36.62,2019-03-11,2251744.0,,453.49,11.6798,Summer,1,156.25
5705,30th week,Tamil Nadu,Tiruvarur,Chikungunya,53,0.0,23,7,2013,10.7760127,79.6199369,0.09663766654,6.0,297.84000000000003,24.69,2013-07-23,2251744.0,,453.49,2.3537,Monsoon,3,53.0
1948,52nd week,Tamil Nadu,Tiruvarur,Malaria,31,0.0,25,12,2018,10.7760127,79.6199369,0.5308807053,19.0,299.1866666,26.04,2018-12-25,2251744.0,,453.49,1.3767,Winter,4,31.0
8930,45th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,15,0.0,7,11,2009,12.7948109,79.0006411,0.402067569,10.0,303.5,30.35,2009-11-07,3927780.0,6077.0,646.34,0.3819,Post-Monsoon,4,15.0
8031,14th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,17,0.0,24,3,2010,12.7948109,79.0006411,0.0002419117117,7.0,311.24,38.09,2010-03-24,3927780.0,6077.0,646.34,0.4328,Summer,1,16.0
8118,20th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,12,0.0,13,5,2010,12.7948109,79.0006411,0.009212822525,7.0,310.415,37.27,2010-05-13,3927780.0,6077.0,646.34,0.3055,Summer,2,14.67
8196,24th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,11,1.0,11,6,2010,12.7948109,79.0006411,0.2716898918,11.0,301.04,27.89,2010-06-11,3927780.0,6077.0,646.34,0.2801,Monsoon,2,13.75
7336,24th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,18,0.0,13,6,2011,12.7948109,79.0006411,0.07847968235,11.0,308.992,35.84,2011-06-13,3927780.0,6077.0,646.34,0.4583,Monsoon,2,14.5
5681,29th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,15,0.0,9,7,2013,12.7948109,79.0006411,0.1356743049,3.0,,35.39,2013-07-09,3927780.0,6077.0,646.34,0.3819,Monsoon,3,14.0
4572,50th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,11,0.0,10,12,2015,12.7948109,79.0006411,0.1240609589,8.0,297.1333334,23.98,2015-12-10,3927780.0,6077.0,646.34,0.2801,Winter,4,13.75
2239,28th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,13,0.0,6,7,2017,12.7948109,79.0006411,0.05852103832,9.0,307.48,34.33,2017-07-06,3927780.0,6077.0,646.34,0.331,Monsoon,3,14.25
1807,38th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,21,0.0,23,9,2018,12.7948109,79.0006411,0.2668336276,16.0,304.22,31.07,2018-09-23,3927780.0,6077.0,646.34,0.5347,Monsoon,3,15.0
482,42nd week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,28,0.0,21,10,2021,12.7948109,79.0006411,0.5468101684,17.0,303.285,30.14,2021-10-21,3927780.0,6077.0,646.34,0.7129,Post-Monsoon,4,18.25
531,48th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,5,0.0,1,12,2021,12.7948109,79.0006411,0.6062372998,8.0,297.32,24.17,2021-12-01,3927780.0,6077.0,646.34,0.1273,Winter,4,16.75
95,19th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,15,0.0,6,5,2022,12.7948109,79.0006411,0.1081991632,10.0,308.48400000000004,35.33,2022-05-06,3927780.0,6077.0,646.34,0.3819,Summer,2,17.25
78,18th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,15,0.0,7,5,2022,12.7948109,79.0006411,0.1129625705,10.0,306.572,33.42,2022-05-07,3927780.0,6077.0,646.34,0.3819,Summer,2,15.75
8664,25th week,Tamil Nadu,Vellore,Chikungunya,28,0.0,15,6,2009,12.7948109,79.0006411,0.5008628407,12.0,306.065,32.92,2009-06-15,3927780.0,6077.0,646.34,0.7129,Monsoon,2,28.0
8362,32nd week,Tamil Nadu,Vellore,Chikungunya,8,0.0,30,7,2010,12.7948109,79.0006411,0.0739963587,12.0,302.18,29.03,2010-07-30,3927780.0,6077.0,646.34,0.2037,Monsoon,3,18.0
5360,14th week,Tamil Nadu,Vellore,Chikungunya,24,0.0,7,3,2013,12.7948109,79.0006411,0.06182826599,9.0,308.57,35.42,2013-03-07,3927780.0,6077.0,646.34,0.611,Summer,1,20.0
5618,27th week,Tamil Nadu,Vellore,Chikungunya,82,0.0,20,6,2013,12.7948109,79.0006411,0.04334662083,9.0,307.72,34.57,2013-06-20,3927780.0,6077.0,646.34,2.0877,Monsoon,2,35.5
5738,31st week,Tamil Nadu,Vellore,Chikungunya,45,0.0,25,7,2013,12.7948109,79.0006411,0.2010350256,5.0,308.54,35.39,2013-07-25,3927780.0,6077.0,646.34,1.1457,Monsoon,3,39.75
3883,19th week,Tamil Nadu,Vellore,Chikungunya,62,0.0,29,4,2015,12.7948109,79.0006411,0.3469043541,11.0,309.53000000000003,36.38,2015-04-29,3927780.0,6077.0,646.34,1.5785,Summer,2,53.25
4052,27th week,Tamil Nadu,Vellore,Chikungunya,14,0.0,26,6,2015,12.7948109,79.0006411,0.02032866398,8.0,306.64,33.49,2015-06-26,3927780.0,6077.0,646.34,0.3564,Monsoon,2,50.75
4082,28th week,Tamil Nadu,Vellore,Chikungunya,14,0.0,29,6,2015,12.7948109,79.0006411,0.01143542272,13.0,305.235,32.09,2015-06-29,3927780.0,6077.0,646.34,0.3564,Monsoon,2,33.75
7045,2nd week,Tamil Nadu,Vellore,Cholera,12,0.0,3,1,2011,12.7948109,79.0006411,0.02786890543,13.0,299.88,26.73,2011-01-03,3927780.0,6077.0,646.34,0.3055,Winter,1,12.0
5575,26th week,Tamil Nadu,Vellore,Cholera,27,0.0,19,6,2013,12.7948109,79.0006411,0.03731829814,9.0,307.5,34.35,2013-06-19,3927780.0,6077.0,646.34,0.6874,Monsoon,2,19.5
5102,39th week,Tamil Nadu,Vellore,Dengue,21,0.0,6,9,2014,12.7948109,79.0006411,0.292709877,8.0,309.02,35.87,2014-09-06,3927780.0,6077.0,646.34,0.5347,Monsoon,3,21.0
8933,46th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,37,0.0,11,11,2009,11.9415377,79.4861469,1.607367175,5.0,296.6,23.45,2009-11-11,3458873.0,7194.0,480.8,1.0697,Post-Monsoon,4,37.0
7988,4th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,11,0.0,24,1,2010,11.9415377,79.4861469,0.02355016768,8.0,301.18,28.03,2010-01-24,3458873.0,7194.0,480.8,0.318,Winter,1,24.0
8050,16th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,38,0.0,17,4,2010,11.9415377,79.4861469,0.00244840763,8.0,308.28400000000005,35.13,2010-04-17,3458873.0,7194.0,480.8,1.0986,Summer,2,28.67
8061,17th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,12,0.0,20,4,2010,11.9415377,79.4861469,0.01903197394,8.0,309.30400000000003,36.15,2010-04-20,3458873.0,7194.0,480.8,0.3469,Summer,2,24.5
8137,21st week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,14,0.0,21,5,2010,11.9415377,79.4861469,0.0880913051,9.0,310.5,37.35,2010-05-21,3458873.0,7194.0,480.8,0.4048,Summer,2,18.75
8307,28th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,10,0.0,17,7,2010,11.9415377,79.4861469,0.2144749053,10.0,309.4733334,36.32,2010-07-17,3458873.0,7194.0,480.8,0.2891,Monsoon,3,18.5
8389,33rd week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,14,0.0,2,8,2010,11.9415377,79.4861469,0.03249150183,8.0,306.64,33.49,2010-08-02,3458873.0,7194.0,480.8,0.4048,Monsoon,3,12.5
7923,48th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,10,0.0,19,11,2010,11.9415377,79.4861469,0.8495832581,8.0,301.64,28.49,2010-11-19,3458873.0,7194.0,480.8,0.2891,Post-Monsoon,4,12.0
8604,48th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,10,0.0,19,11,2010,11.9415377,79.4861469,0.8495832581,8.0,301.64,28.49,2010-11-19,3458873.0,7194.0,480.8,0.2891,Post-Monsoon,4,11.0
8637,51st week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,18,0.0,6,12,2010,11.9415377,79.4861469,1.670485842,10.0,297.1,23.95,2010-12-06,3458873.0,7194.0,480.8,0.5204,Winter,4,13.0
8649,52nd week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,10,0.0,13,12,2010,11.9415377,79.4861469,0.05213908584,12.0,299.576,26.43,2010-12-13,3458873.0,7194.0,480.8,0.2891,Winter,4,12.0
7048,2nd week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,12,0.0,8,1,2011,11.9415377,79.4861469,0.335652031,8.0,298.5266666,25.38,2011-01-08,3458873.0,7194.0,480.8,0.3469,Winter,1,12.5
7070,5th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,12,0.0,1,2,2011,11.9415377,79.4861469,0.01182924502,8.0,301.928,28.78,2011-02-01,3458873.0,7194.0,480.8,0.3469,Winter,1,13.0
7565,32nd week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,13,0.0,5,8,2011,11.9415377,79.4861469,0.08046590516,8.0,,35.39,2011-08-05,3458873.0,7194.0,480.8,0.3758,Monsoon,3,11.75
7904,46th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,21,0.0,19,11,2011,11.9415377,79.4861469,0.2480165043,13.0,301.86,28.71,2011-11-19,3458873.0,7194.0,480.8,0.6071,Post-Monsoon,4,14.5
6688,31st week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,14,0.0,4,8,2012,11.9415377,79.4861469,0.005562222011,8.0,309.755,36.61,2012-08-04,3458873.0,7194.0,480.8,0.4048,Monsoon,3,15.0
5849,35th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,36,0.0,26,8,2013,11.9415377,79.4861469,0.03939331949,11.0,306.30400000000003,33.15,2013-08-26,3458873.0,7194.0,480.8,1.0408,Monsoon,3,21.0
2284,30th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,54,0.0,29,7,2017,11.9415377,79.4861469,0.06536877034,9.0,311.732,38.58,2017-07-29,3458873.0,7194.0,480.8,1.5612,Monsoon,3,31.25
1589,24th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,36,0.0,6,6,2018,11.9415377,79.4861469,0.2189262954,8.0,312.48,39.33,2018-06-06,3458873.0,7194.0,480.8,1.0408,Monsoon,2,35.0
593,8th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,5,0.0,20,2,2020,11.9415377,79.4861469,0.0003017665283,8.0,307.492,34.34,2020-02-20,3458873.0,7194.0,480.8,0.1446,Winter,1,32.75
6262,9th week,Tamil Nadu,Villupuram,Chikungunya,12,0.0,2,3,2012,11.9415377,79.4861469,0.004706182434,8.0,306.81,33.66,2012-03-02,3458873.0,7194.0,480.8,0.3469,Summer,1,12.0
1426,9th week,Tamil Nadu,Villupuram,Chikungunya,39,0.0,19,2,2019,11.9415377,79.4861469,0.03007789526,8.0,303.58,30.43,2019-02-19,3458873.0,7194.0,480.8,1.1275,Winter,1,25.5
8410,34th week,Tamil Nadu,Villupuram,Dengue,158,0.0,10,8,2010,11.9415377,79.4861469,0.2432323647,11.0,306.365,33.22,2010-08-10,3458873.0,7194.0,480.8,4.568,Monsoon,3,158.0
8582,45th week,Tamil Nadu,Villupuram,Dengue,68,0.0,25,10,2010,11.9415377,79.4861469,0.1745568604,8.0,306.4733334,33.32,2010-10-25,3458873.0,7194.0,480.8,1.966,Post-Monsoon,4,113.0
7047,2nd week,Tamil Nadu,Villupuram,Dengue,16,0.0,5,1,2011,11.9415377,79.4861469,0.2452825089,8.0,299.608,26.46,2011-01-05,3458873.0,7194.0,480.8,0.4626,Winter,1,80.67
6884,39th week,Tamil Nadu,Villupuram,Dengue,28,0.0,25,9,2012,11.9415377,79.4861469,0.07824471196,9.0,309.29,36.14,2012-09-25,3458873.0,7194.0,480.8,0.8095,Monsoon,3,67.5
6069,43rd week,Tamil Nadu,Villupuram,Dengue,11,0.0,25,10,2013,11.9415377,79.4861469,0.3594520028,9.0,303.92,30.77,2013-10-25,3458873.0,7194.0,480.8,0.318,Post-Monsoon,4,30.75
4902,30th week,Tamil Nadu,Villupuram,Dengue,13,0.0,16,7,2014,11.9415377,79.4861469,0.06611503092,10.0,304.91,31.76,2014-07-16,3458873.0,7194.0,480.8,0.3758,Monsoon,3,17.0
5056,37th week,Tamil Nadu,Villupuram,Dengue And Chikungunya,26,1.0,8,9,2014,11.9415377,79.4861469,0.17582794,9.0,307.74,34.59,2014-09-08,3458873.0,7194.0,480.8,0.7517,Monsoon,3,26.0
8929,45th week,Tamil Nadu,Villupuram,Malaria,3,0.0,5,11,2009,11.9415377,79.4861469,0.4807483662,5.0,300.95,27.8,2009-11-05,3458873.0,7194.0,480.8,0.0867,Post-Monsoon,4,3.0
8728,29th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,20,0.0,18,7,2009,9.5208936,77.8784564,0.3250132791,4.0,314.2666666,41.12,2009-07-18,1942288.0,4283.0,453.49,1.0297,Monsoon,3,20.0
8040,15th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,12,0.0,28,3,2010,9.5208936,77.8784564,0.0009794524482,5.0,316.2266666,43.08,2010-03-28,1942288.0,4283.0,453.49,0.6178,Summer,1,16.0
8197,24th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,36,0.0,13,6,2010,9.5208936,77.8784564,0.2630083229,3.0,316.32,43.17,2010-06-13,1942288.0,4283.0,453.49,1.8535,Monsoon,2,22.67
8363,32nd week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,12,0.0,22,7,2010,9.5208936,77.8784564,0.4509067222,4.0,,35.39,2010-07-22,1942288.0,4283.0,453.49,0.6178,Monsoon,3,20.0
6551,25th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,25,0.0,12,6,2011,9.5208936,77.8784564,0.03158357145,7.0,314.315,41.17,2011-06-12,1942288.0,4283.0,453.49,1.2871,Monsoon,2,21.25
7319,23rd week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,17,0.0,12,6,2011,9.5208936,77.8784564,0.03158357145,7.0,314.315,41.17,2011-06-12,1942288.0,4283.0,453.49,0.8753,Monsoon,2,22.5
7367,25th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,25,0.0,12,6,2011,9.5208936,77.8784564,0.03158357145,7.0,314.315,41.17,2011-06-12,1942288.0,4283.0,453.49,1.2871,Monsoon,2,19.75
6224,3rd week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,26,0.0,20,1,2012,9.5208936,77.8784564,0.00110089784,10.0,302.10400000000004,28.95,2012-01-20,1942288.0,4283.0,453.49,1.3386,Winter,1,23.25
6387,19th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,21,0.0,4,5,2012,9.5208936,77.8784564,0.2172936417,6.0,308.295,35.15,2012-05-04,1942288.0,4283.0,453.49,1.0812,Summer,2,22.25
6591,27th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,30,0.0,1,7,2012,9.5208936,77.8784564,0.02502542013,5.0,312.2066666,39.06,2012-07-01,1942288.0,4283.0,453.49,1.5446,Monsoon,3,25.5
3152,28th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,77,0.0,16,7,2016,9.5208936,77.8784564,0.09810245649,5.0,316.6733334,43.52,2016-07-16,1942288.0,4283.0,453.49,3.9644,Monsoon,3,38.5
2095,20th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,20,1.0,17,5,2017,9.5208936,77.8784564,0.1281874512,8.0,312.595,39.45,2017-05-17,1942288.0,4283.0,453.49,1.0297,Summer,2,37.0
1832,40th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,45,0.0,29,9,2018,9.5208936,77.8784564,0.546553799,8.0,312.2733334,39.12,2018-09-29,1942288.0,4283.0,453.49,2.3169,Monsoon,3,43.0
8665,25th week,Tamil Nadu,Virudhunagar,Chikungunya,27,0.0,18,6,2009,9.5208936,77.8784564,0.08781859786,8.0,315.388,42.24,2009-06-18,1942288.0,4283.0,453.49,1.3901,Monsoon,2,27.0
8780,32nd week,Tamil Nadu,Virudhunagar,Chikungunya,26,0.0,5,8,2009,9.5208936,77.8784564,0.1822243285,8.0,316.4266666,43.28,2009-08-05,1942288.0,4283.0,453.49,1.3386,Monsoon,3,26.5
8971,50th week,Tamil Nadu,Virudhunagar,Chikungunya,15,0.0,12,8,2009,9.5208936,77.8784564,0.01718559571,8.0,318.05333340000004,44.9,2009-08-12,1942288.0,4283.0,453.49,0.7723,Monsoon,3,22.67
7999,7th week,Tamil Nadu,Virudhunagar,Chikungunya,68,0.0,6,2,2010,9.5208936,77.8784564,0.0001739029875,8.0,306.688,33.54,2010-02-06,1942288.0,4283.0,453.49,3.501,Winter,1,34.0
5319,10th week,Tamil Nadu,Virudhunagar,Chikungunya,29,0.0,5,3,2013,9.5208936,77.8784564,0.0001981041995,8.0,313.992,40.84,2013-03-05,1942288.0,4283.0,453.49,1.4931,Summer,1,34.5
5847,35th week,Tamil Nadu,Virudhunagar,Chikungunya,18,0.0,26,8,2013,9.5208936,77.8784564,0.03245187607,4.0,315.09000000000003,41.94,2013-08-26,1942288.0,4283.0,453.49,0.9267,Monsoon,3,32.5
4818,27th week,Tamil Nadu,Virudhunagar,Chikungunya,15,0.0,3,7,2014,9.5208936,77.8784564,0.08271113376,8.0,318.14,44.99,2014-07-03,1942288.0,4283.0,453.49,0.7723,Monsoon,3,32.5
5095,39th week,Tamil Nadu,Virudhunagar,Chikungunya,18,0.0,24,9,2014,9.5208936,77.8784564,0.07242752053,6.0,315.04,41.89,2014-09-24,1942288.0,4283.0,453.49,0.9267,Monsoon,3,20.0
1631,27th week,Tamil Nadu,Virudhunagar,Chikungunya,19,0.0,5,7,2018,9.5208936,77.8784564,0.1895831553,6.0,311.1666666,38.02,2018-07-05,1942288.0,4283.0,453.49,0.9782,Monsoon,3,17.5
6489,23rd week,Tamil Nadu,Virudhunagar,Cholera,13,1.0,9,6,2012,9.5208936,77.8784564,0.04795209708,8.0,314.51,41.36,2012-06-09,1942288.0,4283.0,453.49,0.6693,Monsoon,2,13.0
7993,6th week,Tamil Nadu,Virudhunagar,Dengue,38,1.0,28,1,2010,9.5208936,77.8784564,0.001339757931,9.0,306.376,33.23,2010-01-28,1942288.0,4283.0,453.49,1.9565,Winter,1,38.0
6886,39th week,Tamil Nadu,Virudhunagar,Dengue,33,0.0,20,9,2012,9.5208936,77.8784564,0.06092834627,8.0,313.7866666,40.64,2012-09-20,1942288.0,4283.0,453.49,1.699,Monsoon,3,35.5
6885,39th week,Tamil Nadu,Virudhunagar,Dengue,39,0.0,26,9,2012,9.5208936,77.8784564,0.04372244978,6.0,312.996,39.85,2012-09-26,1942288.0,4283.0,453.49,2.0079,Monsoon,3,36.67
5294,5th week,Tamil Nadu,Virudhunagar,Dengue,31,0.0,22,1,2013,9.5208936,77.8784564,0.004856145483,7.0,306.872,33.72,2013-01-22,1942288.0,4283.0,453.49,1.5961,Winter,1,35.25
3947,23rd week,Tamil Nadu,Virudhunagar,Dengue,11,0.0,31,5,2015,9.5208936,77.8784564,0.1365211513,10.0,310.23,37.08,2015-05-31,1942288.0,4283.0,453.49,0.5663,Summer,2,28.5
2705,9th week,Tamil Nadu,Virudhunagar,Dengue,19,0.0,3,2,2016,9.5208936,77.8784564,0.0004432805844,8.0,305.36400000000003,32.21,2016-02-03,1942288.0,4283.0,453.49,0.9782,Winter,1,25.0
1955,1st week,Tamil Nadu,Virudhunagar,Dengue,27,0.0,1,1,2017,9.5208936,77.8784564,0.03137469281,12.0,305.335,32.18,2017-01-01,1942288.0,4283.0,453.49,1.3901,Winter,1,22.0
